image_id,source_image_path,category,width,height
94774778-592d-4e0e-9923-1015a35477e5,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00006740-01_4_full.png,top,512,1024
b68c14b4-c5c4-4ef9-860d-e68f29f591e7,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00006807-01_4_full.png,top,512,1024
136c4c0d-e69a-4bf0-b733-03fb2f6db6bc,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00006877-02_4_full.png,top,512,1024
fe4f3984-66b7-42bf-908f-de840e4c75a4,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00006929-09_4_full.png,top,512,1024
88484b4f-9fef-4cb6-a9e1-58d54a8ccd15,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00006929-12_7_additional.png,top,512,1024
a9e9cf61-d864-4dd4-89f1-cb9417961149,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00006963-09_4_full.png,top,512,1024
454a15a4-e403-4c88-bf3e-0c8573ae49a3,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007040-01_4_full.png,top,512,1024
f242d431-25b5-4bc7-bdb4-e24da2bf7154,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007246-01_1_front.png,top,512,1024
a58674a7-a8bb-4425-a81a-6ca11c387e53,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007246-04_1_front.png,top,512,1024
eb0d37ec-0e40-4b16-9033-1fd7d6eb6ec0,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007246-05_4_full.png,top,512,1024
4c15583c-dff2-4690-a074-6a07ae1d41a7,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007322-01_7_additional.png,top,512,1024
6351ce12-891a-4cad-91a2-a3aade5daf89,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007421-01_4_full.png,top,512,1024
73df18b7-46db-48d6-8258-5a4590828002,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007613-01_4_full.png,top,512,1024
8c6c9b38-fdfb-4b36-8d6e-bdc2e83252ab,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007717-01_4_full.png,top,512,1024
e3b9f752-075d-46c3-a7ad-e6d27532d441,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007717-04_7_additional.png,top,512,1024
52e98070-42ca-487b-b0b5-71936a95dac6,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007741-01_1_front.png,top,512,1024
077aea2f-a688-4d5f-aaf5-a2a18bbd0af6,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007741-02_4_full.png,top,512,1024
b5e16205-9286-4752-8734-4eb2453c2f53,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007804-09_7_additional.png,top,512,1024
f1bf43ef-a4df-4fa7-8aa9-0d1e59720d56,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007804-10_7_additional.png,top,512,1024
396a0f89-3f10-4351-950e-640ba9dcddd9,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007804-11_7_additional.png,top,512,1024
78f232d2-f844-4c3b-82ad-200c51f3deef,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007804-12_7_additional.png,top,512,1024
bc781449-692c-424a-bafd-e52877e83577,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007804-13_7_additional.png,top,512,1024
0e7cbf6b-e5ec-43e1-98cd-20ec2b1b2ef1,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007804-14_7_additional.png,top,512,1024
8eef1117-9bf2-48e1-b1b4-1205be0480e4,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007804-15_7_additional.png,top,512,1024
aae7641b-61ed-4905-92e3-9f2aca3498b6,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007821-01_4_full.png,top,512,1024
4f743942-243c-486b-bd42-d7a4df3e0405,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007842-01_7_additional.png,top,512,1024
5b749c5d-24aa-4093-a9d3-52ce6c6c0025,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007864-01_7_additional.png,top,512,1024
dc60b30e-bea9-4bfd-9b0e-a2546caa7097,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Sweatshirts_Hoodies-id_00007875-01_4_full.png,top,512,1024
aded1b3c-21ee-4b4e-8bcb-c7139f1f189c,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000091-02_4_full.png,t-shirt,512,1024
b5ec1746-933d-4485-9373-0775cb7c36b0,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000100-01_4_full.png,t-shirt,512,1024
023f911e-58db-4b03-bcb7-6401c0fa6b6a,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000122-01_4_full.png,t-shirt,512,1024
5d5cda80-68b8-4aec-9a95-e1f4d35197d9,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000161-01_4_full.png,t-shirt,512,1024
ec810c9d-3cf7-46ed-895b-b02e7ce315ef,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000166-02_4_full.png,t-shirt,512,1024
d651db3f-5c90-4049-8ab8-51af5f26a4f2,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000185-01_4_full.png,t-shirt,512,1024
b69b6679-d90d-4bbf-aa75-356907f9c788,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000223-01_4_full.png,t-shirt,512,1024
55b84d69-adde-46dc-abb7-7443992abd67,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000242-01_7_additional.png,t-shirt,512,1024
897fce5c-e5f1-4047-b024-be11a69af426,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000296-04_4_full.png,t-shirt,512,1024
cba2ca93-85f3-4f2d-8c2e-678fe390d94c,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000296-05_4_full.png,t-shirt,512,1024
4a648b1e-f61e-4fab-8e32-f5728d357350,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000296-07_4_full.png,t-shirt,512,1024
29409f7f-da01-4e2a-b797-adc5face769c,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000312-01_7_additional.png,t-shirt,512,1024
ad29feac-58dc-46ed-902a-047f572444b6,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000339-07_4_full.png,t-shirt,512,1024
4c480d46-0dd8-4995-84a0-c0a18d4178fe,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000345-02_4_full.png,t-shirt,512,1024
14c356c4-5a76-4a8d-9143-c06576a75bb6,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000390-09_7_additional.png,t-shirt,512,1024
732dfaa7-1dfb-4a69-8f6b-a352a44e11c3,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000390-13_4_full.png,t-shirt,512,1024
7a92d09f-2852-43cd-9d93-b103582a2e2d,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000390-14_7_additional.png,t-shirt,512,1024
3139e8f6-8931-4abc-a8c5-ba7981ee39c7,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000390-15_4_full.png,t-shirt,512,1024
2adaae74-6599-4a9a-a112-6e2819144376,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000390-16_4_full.png,t-shirt,512,1024
fdbed036-3543-409c-a772-5995ceb23561,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000463-04_4_full.png,t-shirt,512,1024
3788eb7f-2059-414c-a0b8-b3cbfbc6b69a,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000463-06_4_full.png,t-shirt,512,1024
cf91003d-0514-4b66-9741-e361d8709250,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000511-01_7_additional.png,t-shirt,512,1024
3a887a63-4870-42a9-a3d2-5aef3825beef,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000527-01_7_additional.png,t-shirt,512,1024
84389781-e8f2-4e33-b5df-834242249bc3,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000527-04_7_additional.png,t-shirt,512,1024
398e0578-1eea-4018-822b-2a04cd7b3619,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000535-01_7_additional.png,t-shirt,512,1024
9a5bc988-25e1-4830-8965-a97cca6f41bf,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000568-01_7_additional.png,t-shirt,512,1024
6017f893-cf89-46df-8b56-e823da144565,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000615-01_7_additional.png,t-shirt,512,1024
e16a135d-dde7-4400-b009-acbfe1699e9b,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000615-02_4_full.png,t-shirt,512,1024
048919ec-d5d1-41a7-ac4e-7ffd88aa2911,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000642-02_4_full.png,t-shirt,512,1024
1bcce1fc-cf57-4958-9bfd-c5e141d50b90,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000735-03_1_front.png,t-shirt,512,1024
00d20b1c-722c-4503-9b4a-98f5bdc8119f,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000735-03_4_full.png,t-shirt,512,1024
f4ef1f38-1fea-4fb5-acfd-c03599e2e429,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000755-04_4_full.png,t-shirt,512,1024
897651a9-914c-4cca-ac65-15f9a174f4c9,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000768-01_1_front.png,t-shirt,512,1024
fabcec6d-5f71-4597-84c7-1f9f7a9d9386,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00000854-01_4_full.png,t-shirt,512,1024
63a0ba77-26c2-4224-b8b8-e4832df7302b,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001021-04_4_full.png,t-shirt,512,1024
bcdefb70-4071-4de6-b5bd-6612cda73e4f,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001027-01_1_front.png,t-shirt,512,1024
d49291c2-c6fc-4c75-aeab-5be0b2ee0215,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001037-02_4_full.png,t-shirt,512,1024
af5c940a-f429-444c-b730-be06da0d7f44,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001041-01_4_full.png,t-shirt,512,1024
34895edf-8d2f-41b9-b4f1-16666761d0ad,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001056-01_4_full.png,t-shirt,512,1024
88631bfa-a89b-43c9-9c6d-cc922a5b7c0a,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001059-03_4_full.png,t-shirt,512,1024
fdd8a0a5-22c7-49fa-8667-c437c2d3dbf3,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001121-04_4_full.png,t-shirt,512,1024
edfc4787-28aa-4866-a82b-b9b3e8bf6135,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001121-05_4_full.png,t-shirt,512,1024
8a9133e3-aa97-41ce-ae09-86f58b79ec6b,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001121-06_1_front.png,t-shirt,512,1024
abe2bd3f-6d6c-4916-ae55-c5520150bc2f,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001137-01_4_full.png,t-shirt,512,1024
998af4fc-7da1-4a9e-bd05-8f031f39aa6e,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001222-03_4_full.png,t-shirt,512,1024
3cd39559-3e7f-4205-ba69-168fe485b856,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001222-04_4_full.png,t-shirt,512,1024
f7d5a122-f39b-4223-9cdb-383db12fb8ca,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001239-06_4_full.png,t-shirt,512,1024
636172b3-b65e-4d0a-bca8-9e1c11dd029b,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001239-07_4_full.png,t-shirt,512,1024
64c78877-3d97-449e-9c9f-2468157011f3,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001239-09_4_full.png,t-shirt,512,1024
48f30d61-9708-48eb-9c2e-0c8c0a30ca02,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001276-01_4_full.png,t-shirt,512,1024
b5c28a61-2dcb-4cf1-9e2c-2ad6ac9bb745,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001309-02_4_full.png,t-shirt,512,1024
c7bf6709-0c3b-4ad6-a722-bf92cf2ac591,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001387-01_4_full.png,t-shirt,512,1024
cacef901-fdcd-4bf2-a38f-20b14e6f9f9e,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001514-01_4_full.png,t-shirt,512,1024
65f8aa51-dc84-4542-aebf-4002d1edf0bf,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001519-01_4_full.png,t-shirt,512,1024
c8f4d8da-2341-46a1-91de-0d4ab83a99ad,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001531-01_4_full.png,t-shirt,512,1024
c900887c-6092-4931-8241-5003cf784e04,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001537-01_7_additional.png,t-shirt,512,1024
b651720f-2bff-495f-92fb-322270d3cb4e,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001571-01_4_full.png,t-shirt,512,1024
05966482-c53e-417c-ae9d-29673c454d8b,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001571-02_4_full.png,t-shirt,512,1024
3242c947-14c5-4aa2-b665-5d87afa98b3c,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001571-03_4_full.png,t-shirt,512,1024
f23528e6-86de-4726-a7a4-21a3c61b92af,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001571-04_4_full.png,t-shirt,512,1024
bc0e1546-8d13-48a6-994f-f386d0e9d59f,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001571-09_1_front.png,t-shirt,512,1024
637b80c7-54b9-40ba-b5ec-19d701ab2953,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001571-10_7_additional.png,t-shirt,512,1024
d3f5ecf3-e543-4884-9228-a2f54eff11f3,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001571-11_1_front.png,t-shirt,512,1024
69aaa917-9208-4d85-b772-78fce4a44d01,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001571-12_4_full.png,t-shirt,512,1024
7ee78e9d-da38-4d1b-9096-1e13923b0123,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001595-01_7_additional.png,t-shirt,512,1024
11ebf6f7-6874-47c6-ae4b-25d157a66b57,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001602-03_4_full.png,t-shirt,512,1024
361c588b-cf02-4caf-b47b-62c25d4e0dcc,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001604-01_4_full.png,t-shirt,512,1024
ded59cd6-fdc5-4547-b11f-42cb0437a4f3,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001643-01_4_full.png,t-shirt,512,1024
2364f189-11c8-4f58-8de1-2e0d3ba45376,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001672-02_7_additional.png,t-shirt,512,1024
b1620238-a649-4ed1-a373-9d79645abaaf,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001774-08_6_flat.png,t-shirt,512,1024
a650461e-1113-4f4c-b9ff-26652e6e867a,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001774-09_6_flat.png,t-shirt,512,1024
bc606370-e54e-4f7c-a7d1-d58cc13cb030,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001774-30_1_front.png,t-shirt,512,1024
a3055002-31c9-41dd-944d-5c078dd6e377,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001774-30_7_additional.png,t-shirt,512,1024
c1656bd4-5ddc-426f-8014-da0a970488b4,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001774-32_4_full.png,t-shirt,512,1024
d193dd20-bf4f-423e-a343-095dd0e1aff0,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001774-34_7_additional.png,t-shirt,512,1024
e66a018d-27ad-4c3d-bfc9-830dca1984d3,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001791-03_1_front.png,t-shirt,512,1024
d0b37e74-d51a-40b6-9fe9-21aef0259e89,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001808-05_7_additional.png,t-shirt,512,1024
9dc3ba88-3cc8-4ca8-841c-ea560ab17cf2,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001808-06_1_front.png,t-shirt,512,1024
d8e9d8fe-d134-47bc-b84b-6091c9ff107b,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00001924-01_4_full.png,t-shirt,512,1024
373e0320-90d2-4ab9-9608-eaea150bad21,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00002029-01_7_additional.png,t-shirt,512,1024
a3521f41-d35f-4dbb-84e0-f77db3035d9b,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00002070-01_4_full.png,t-shirt,512,1024
835082fd-46f7-419b-aa3b-8a0cf43786c1,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00002163-03_4_full.png,t-shirt,512,1024
324e4eba-4f89-445f-b7d1-a05a142381f1,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00002163-05_7_additional.png,t-shirt,512,1024
d5181568-64dd-4fe2-a030-c55724d12882,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00002163-06_4_full.png,t-shirt,512,1024
dd46d6db-c6cc-46a2-8c91-58f09ac1d579,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00002234-09_4_full.png,t-shirt,512,1024
86d97546-ebb0-419c-94ef-daad4b790564,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00002239-02_4_full.png,t-shirt,512,1024
5b656e86-0a44-4d3e-ab98-fe58da85a81c,C:\Users\Lakshya Hindocha\OneDrive\Desktop\StyleSync\dataset\raw\deepfashion\datasets\train_images\MEN-Tees_Tanks-id_00002245-01_4_full.png,t-shirt,512,1024
